id,username,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Opennes
1431,A3ADFUS74MLPMA,0.594415528,0.925866496,0.68284538,0.578797916,0.919241143
1432,AYT4YLB36MY4J,0.448830857,0.789820806,0.386079826,0.663145441,0.81303627
1433,A35NWEI1L3EJ1Z,0.228495709,0.402090592,0.627613345,0.919501668,0.492381143
1434,A2CA36LT9SXGNI,0.587418923,0.949380565,0.614760607,0.648845012,0.886286005
1435,A2BHZZXVMKPAYH,0.456991418,0.804181185,0.724926931,0.567608959,0.870525827
1436,A31LQKTOW47O62,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
1437,A3IGG316L6BCC,0.326422442,0.574415132,0.582200338,0.277034671,0.638104712
1438,A1LBL3FA5PX7EN,0.485553382,0.854442509,0.806875213,0.606829199,0.970020137
1439,A1W92X6V30GT19,0.285619636,0.50261324,0.245687162,0.832563469,0.577386558
1440,A38T0YN4VC4ZIE,0.357024546,0.628266551,0.307108953,0.733205528,0.683643327
1441,A206I2W4LFQ778,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1442,A1705HRBGA8BNX,0.285619636,0.50261324,0.600365541,0.716645871,0.879318347
1443,A2SSKER1T8047B,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1444,A1VXN0LM7NUQ3L,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
1445,A2P6QCZWW3H1X6,0.326422442,0.574415132,0.582200338,0.678006672,0.797254823
1446,AWPODHOB4GFWL,0.631066351,0.936688312,0.770189064,0.713950113,0.973786822
1447,A3MDB0PIG1F6G4,0.415446744,0.731073804,0.654861149,0.832563469,0.94086599
1448,AIQY8EIW9W25X,0.357024546,0.628266551,0.307108953,0.567608959,0.826563225
1449,A1GZNKG4W5JTB,0.357024546,0.628266551,0.647076062,0.303006672,0.826563225
1450,A1Q1FK7FKS40WU,0.399867491,0.703658537,0.612475676,0.678006672,0.934027363
1451,A3M88RCAR2T804,0.514115346,0.904703833,0.848414515,0.644697017,0.917408218
1452,APOGXH3A74CM3,0.51930843,0.913842255,0.814941997,0.539147049,0.983179995
1453,A26E0QSGICNIK8,0.742743564,0.50261324,0.709356757,0.716645871,0.577386558
1454,A2L2A0C7YM9ESS,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1455,A1KB40IW83IVRK,0.228495709,0.402090592,0.19654973,0.77460467,0.848544526
1456,AY93OFASHNL2D,0.326422442,0.574415132,0.280785328,0.77460467,0.694675419
1457,A2C5P3398RHV8I,0.326422442,0.574415132,0.763852365,0.77460467,0.638104712
1458,AKGF27HN0OF19,0.606969334,0.974137002,0.707086106,0.665931922,0.951123931
1459,AKT8TGIT6VVZ5,0.533984538,0.939668232,0.648806081,0.58784854,0.879318347
1460,AH91ZJ8W8NCLR,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
1461,AF3L7GVC6T94P,0.357024546,0.628266551,0.307108953,0.567608959,0.738638021
1462,ARGFUZIXYRWEV,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1463,A5V97TZZOSUUK,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1464,A2B1VGD9APIGS6,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
1465,A2PJ0XLO1WHU7C,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
1466,A1CGF9EUDEUQJA,0.456991418,0.804181185,0.569225193,0.526209817,0.826563225
1467,A188SDR70KKLAQ,0.285619636,0.50261324,0.69981723,0.600728273,0.577386558
1468,A1WTYALNQNQG99,0.742743564,0.50261324,0.600365541,0.242405337,0.879318347
1469,ARFRYHIVP6VPP,0.510035065,0.897523644,0.713393468,0.613608006,0.911336403
1470,A16HWG8TOURTGN,0.485553382,0.854442509,0.835557112,0.606829199,0.874905511
1471,A2QKE8K6NIFM6A,0.326422442,0.574415132,0.673026351,0.277034671,0.638104712
1472,A3TGKOV5OEFI6V,0.415446744,0.731073804,0.654861149,0.658687072,0.770580683
1473,A1O90V9J864L7N,0.448830857,0.789820806,0.533294023,0.707729133,0.860380611
1474,AQUUNICCQ4OCV,0.285619636,0.50261324,0.927339189,0.832563469,0.577386558
1475,A32O4GWGVV9VAG,0.228495709,0.402090592,0.627613345,0.919501668,0.492381143
1476,A1ER8FS19S0XY5,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
1477,A30U4C6FV2JZB0,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1478,A23ISWVWQRDRCC,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
1479,A1VC6EX5H0IINI,0.228495709,0.402090592,0.763852365,0.19392427,0.848544526
1480,A25YHB1M1GDOGX,0.285619636,0.50261324,0.245687162,0.600728273,0.51003249
1481,ARJT54V72576E,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
1482,A2872PI8C2CQ7E,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
1483,ACAE6O42VX2BQ,0.285619636,0.50261324,0.600365541,0.242405337,0.756223062
1484,A27N9PHYUUY7QM,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1485,A1RECBDKHVOJMW,0.357024546,0.628266551,0.569225193,0.650407243,0.650712817
1486,A1EZBZIMGK517C,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
1487,A1UU5IWKD5TMYI,0.649195769,0.753919861,0.689540172,0.748259761,0.789900096
1488,AQ984X0Y9J6RP,0.785619636,0.402090592,0.627613345,0.629707672,0.492381143
1489,A1PMVCQISEDXS8,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
1490,A3M86Z0R3UG2CF,0.285619636,0.50261324,0.709356757,0.832563469,0.879318347
1491,A22IYKCDICK3BI,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
1492,A3GVAI4X7R1V2Y,0.285619636,0.50261324,0.245687162,0.242405337,0.633127776
1493,A36EW68H08UOCS,0.380826182,0.670150987,0.627613345,0.323207116,0.617740865
1494,AVQZOFV1QYZPD,0.464131909,0.816746516,0.673026351,0.75528507,0.879318347
1495,AC32305TO79HL,0.464131909,0.816746516,0.709356757,0.678006672,0.961381871
1496,A3DBQWW3QBDEBT,0.357024546,0.628266551,0.647076062,0.567608959,0.683643327
1497,AJCLOJC4Q7W0G,0.326422442,0.574415132,0.673026351,0.277034671,0.638104712
1498,A1ZK6MYHRS01HH,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1499,A3CRB8AHFDKWP4,0.642699394,0.773251139,0.627613345,0.533109674,0.951123931
1500,A2U49LUUY4IKQQ,0.597760555,0.974454242,0.620590715,0.56846255,0.799369863
1501,A3JMA8TT506H5I,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
1502,A2G4ACMI8U4QKO,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
1503,A2WV1BVPR5YKFZ,0.642699394,0.773251139,0.673026351,0.678006672,0.806247291
1504,AZTZ61W23JET0,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1505,A1C0TJ7KW0M10C,0.357024546,0.628266551,0.307108953,0.567608959,0.683643327
1506,A1K66EHHQ4MYX7,0.464131909,0.816746516,0.636695946,0.639367472,0.961381871
1507,A38HCBJDXTSWKK,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
1508,A3F2HRA5D1629Q,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
1509,A3GYWZE27QBMY7,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
1510,A2CW9IQAPFEYLM,0.380826182,0.670150987,0.900091385,0.77460467,0.71906225
1511,A2KPVBROV25H5B,0.428429455,0.753919861,0.540915786,0.590190309,0.834556425
1512,A22DJ8WVC1KYHI,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
1513,A1VABWDOUQLULZ,0.456991418,0.804181185,0.647076062,0.526209817,0.832402803
1514,A2M2HSP4AK22B0,0.357024546,0.628266551,0.802777799,0.567608959,0.683643327
1515,A1Z4C6XDXIZPZV,0.399867491,0.703658537,0.673026351,0.742405337,0.747397388
1516,A3QDHY8XXAOV2U,0.326422442,0.574415132,0.763852365,0.678006672,0.638104712
1517,A1WB04M5WLQF34,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
1518,A75EOCEA2JPHX,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
1519,AVN00ASBFTMN6,0.439414825,0.773251139,0.582200338,0.581408673,0.745965121
1520,A1LW3EJPKTNJ75,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
1521,A2NJO6YE954DBH,0.585773535,0.954965157,0.565266674,0.622340028,0.75205034
1522,A2UE3GIHZKN5WV,0.357024546,0.628266551,0.647076062,0.650407243,0.914488429
1523,A2GRC6IJRA7W4H,0.666519435,0.703658537,0.854678378,0.871202669,0.747397388
1524,A2NLP8TW1TCKN3,0.532291141,0.936688312,0.529394516,0.606119789,0.773399148
1525,A1JMVQ9AU897ZA,0.285619636,0.50261324,0.245687162,0.600728273,0.577386558
1526,A1EHHRAPE9GND7,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1527,AEJMORY9FL6PI,0.507768243,0.89353465,0.554253872,0.573978058,0.907724952
1528,A1GY0FJOL6I37K,0.326422442,0.574415132,0.747890541,0.581408673,0.638104712
1529,A3P9LHPY39YKU1,0.357024546,0.628266551,0.569225193,0.650407243,0.826563225
1530,A1L8IB1K8ETJW9,0.415446744,0.731073804,0.600365541,0.716645871,0.770580683
1531,ASCGHUVBAUG4K,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
1532,ABLOQZIL42W7I,0.399867491,0.703658537,0.551925,0.613608006,0.728868554
1533,A2KPFPCJOBQK5W,0.228495709,0.402090592,0.627613345,0.19392427,0.694675419
1534,A225BDR5Z17KOQ,0.326422442,0.574415132,0.673026351,0.277034671,0.638104712
1535,A3OD7GOXPSO9Z,0.285619636,0.50261324,0.600365541,0.242405337,0.51003249
1536,A2BZ7FNC9A8168,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1537,A8TM0MI3D9T29,0.507768243,0.89353465,0.512334174,0.430942822,0.599986737
1538,A39HEA0J08XERA,0.228495709,0.402090592,0.627613345,0.919501668,0.492381143
1539,A3M16JSEXT9IKR,0.228495709,0.402090592,0.763852365,0.19392427,0.848544526
1540,A1UHVVGXETGO34,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1541,A283HYRKHPCZT5,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1542,A1AUOTPLQBK0RB,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1543,A3F2DHG5KIZRSV,0.399867491,0.703658537,0.733577027,0.613608006,0.747397388
1544,A2V4BTE2YW4TXL,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
1545,A2TC5QDBYCJITD,0.656991418,0.731073804,0.763852365,0.77460467,0.770580683
1546,AZPWAXJG9OJXV,0.464131909,0.816746516,0.564035135,0.678006672,0.879318347
1547,A1GSS6W2LG26MO,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
1548,A1H32IQLHDZWUI,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
1549,A26ZX5JVREWMYV,0.380826182,0.670150987,0.831971875,0.702156171,0.71906225
1550,A36JMM90EZ8XLF,0.428429455,0.753919861,0.590457248,0.537500492,0.778604023
1551,A17FAH2TRP1FIV,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
1552,A1NWRWLARXFQFT,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1553,A1VTJAWRE9PH2L,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1554,AE34Q57561QHH,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
1555,A2LCZYW6FBUS8O,0.510035065,0.897523644,0.551925,0.570675562,0.660482284
1556,A1LM8CT7J2JX1J,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
1557,AL2ZCI11JEROS,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1558,A236J2HNGCRTW,0.415446744,0.731073804,0.600365541,0.832563469,0.770580683
1559,A1CQCS17LQCHIH,0.439414825,0.773251139,0.37798025,0.533109674,0.797254823
1560,AWY3EPKEOUV1W,0.357024546,0.628266551,0.307108953,0.567608959,0.650712817
1561,A82PQ187QVHXV,0.399867491,0.703658537,0.733577027,0.678006672,0.747397388
1562,A12EJDWH8Q0ANH,0.448830857,0.789820806,0.61713342,0.752312824,0.820259172
1563,A3TVKCS3WIHTIP,0.464131909,0.816746516,0.636695946,0.716645871,0.84302848
1564,A1R06N0HXQ42GS,0.228495709,0.402090592,0.627613345,0.657594663,0.492381143
1565,A3HJSPGJGVC1QK,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
1566,A12332BWHBJ1T8,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
1567,A23L2BR07AOBG1,0.439414825,0.773251139,0.718439358,0.581408673,0.951123931
1568,A1PLY2EKQWV4DV,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
1569,A356G64OQ7IGV0,0.326422442,0.574415132,0.673026351,0.77460467,0.638104712
1570,A1Z2I5AMPPRMF5,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
1571,A1RUS4H3HSL5IB,0.485553382,0.854442509,0.835557112,0.789856986,0.874905511
1572,AKAOYM48DSUPL,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1573,A3M1NNDD95HR0R,0.489633663,0.861622698,0.654861149,0.600728273,0.880977326
1574,A2T5FFATKEQQEV,0.50269056,0.884599303,0.786558868,0.653857172,0.900407135
1575,A32ABOAE37PVGI,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1576,A3W0POMI33YQXQ,0.606600982,0.989761458,0.659917442,0.60730092,0.869166159
1577,A1HJ3FXGGCVQDA,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
1578,A2U80IPZXN5V1U,0.614115346,0.861622698,0.421177992,0.415552007,0.417711026
1579,AJAAW35VFXB02,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
1580,AAOR4P9TMI02W,0.380826182,0.670150987,0.763852365,0.629707672,0.71906225
1581,A1FXPZ5K1C1NBY,0.481043598,0.84650651,0.642751014,0.678006672,0.934027363
1582,A1MG6W77QCSCV1,0.456991418,0.804181185,0.569225193,0.567608959,0.474862408
1583,A1B7HB2XV9GRJP,0.399867491,0.703658537,0.612475676,0.613608006,0.865641093
1584,ATC69EUL68BEF,0.415446744,0.731073804,0.545869932,0.542769474,0.756223062
1585,A3LYLRNW15DPU6,0.439414825,0.773251139,0.627613345,0.372931288,0.899834228
1586,A2OJNP4NOWGX01,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1587,A3DO6JL97Y6DRY,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
1588,A2V0V14DCUA8I6,0.228495709,0.402090592,0.19654973,0.19392427,0.0
1589,A1RIKXU9XOQ67,0.476032727,0.837688734,0.555486804,0.587090908,0.785186658
1590,A1YGYJA3KI9GO6,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
1591,A2T267T80WA2SF,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
1592,A2DD2YU8BN5DM5,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1593,A3BNGG8LDBJZBC,0.485553382,0.854442509,0.778193314,0.576324568,0.874905511
1594,A2SF8H9HGK194L,0.50269056,0.884599303,0.877384882,0.533109674,0.900407135
1595,A18AIBGZI8WMA7,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1596,A3JCJM06PTGTFQ,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1597,A1PMDTYRAIPGXW,0.656991418,0.731073804,0.709356757,0.658687072,0.879318347
1598,A5M01LMEYVPU2,0.439414825,0.773251139,0.809265372,0.581408673,0.806247291
1599,A3KQI694I9KL5L,0.485553382,0.854442509,0.89292091,0.545819937,0.874905511
1600,A1YCRCN8QW1HD5,0.380826182,0.670150987,0.831971875,0.323207116,0.71906225
1601,A8E7BX37NMF87,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
1602,A318LSL5P6KSGL,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
1603,A33G3AC8RF2S52,0.228495709,0.402090592,0.19654973,0.629707672,0.694675419
1604,A3GP9FZYNPR3P,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
1605,A2O7FFTDI99MVZ,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
1606,A146D2LYLICNLS,0.326422442,0.574415132,0.280785328,0.678006672,0.797254823
1607,A2W9I628I6SE1U,0.666519435,0.84650651,0.733577027,0.742405337,0.865641093
1608,A1L1NYH387VKGM,0.51930843,0.913842255,0.746822487,0.665931922,0.983179995
1609,A2W0CD4OPKF4ID,0.626563238,0.910986498,0.596849695,0.671774543,0.883289163
1610,AEAFZRYHC2GEY,0.380826182,0.670150987,0.811988288,0.557259174,0.71906225
1611,A2SDBZIHEAEJIY,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
1612,A1YPLCGU688INM,0.415446744,0.731073804,0.709356757,0.890522268,0.94086599
1613,A1VMRRMZXGXRTR,0.439414825,0.773251139,0.582200338,0.726305671,0.951123931
1614,A3KROYMQ61M7A,0.285619636,0.50261324,0.927339189,0.832563469,0.577386558
1615,A3H4OB7H2NQTM6,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
1616,AQKDF0FCUPHF3,0.285619636,0.50261324,0.600365541,0.716645871,0.879318347
1617,A1JUFCGU0L6H37,0.693742338,0.628266551,0.802777799,0.898802097,0.683643327
1618,A2F13PRF6B8ZIQ,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
1619,A2NM7XHKWUZ1RH,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1620,AR1DIWVY3OFG2,0.285619636,0.50261324,0.818347973,0.832563469,0.577386558
1621,A1F4GYJQX96922,0.228495709,0.402090592,0.632514595,0.629707672,0.492381143
1622,A1XUD7MX2GJ48Y,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1623,A3VI3ZOVQMDZS9,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
1624,A275OETYT6Z9LN,0.228495709,0.402090592,0.632514595,0.19392427,0.492381143
1625,A3RNW03XLUD5UI,0.228495709,0.402090592,0.19654973,0.19392427,0.848544526
1626,A1B2MF00TB0ECG,0.285619636,0.50261324,0.600365541,0.242405337,0.879318347
1627,ABMP9BRZGG8DH,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
1628,A27MNI2D3JSY4S,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
1629,A1KLKX8UJJDW6W,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
1630,A3PJ2COK1AEZVG,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1631,A2NDCWFYNI0PRX,0.448830857,0.789820806,0.659053119,0.618561749,0.955069292
1632,A1RQ2L7BTDVX9B,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
1633,A2JA7C0WEMB1M7,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1634,A1CE16L65HWOOL,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1635,AIDFLFUKJ657I,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
1636,A3QNNYZAGN82VK,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
1637,A1RU8917PJXXG9,0.228495709,0.402090592,0.763852365,0.19392427,0.694675419
1638,ATLZNVLYKP9AZ,0.285619636,0.50261324,0.600365541,0.600728273,0.756223062
1639,AXHWQ834G3IUV,0.489633663,0.861622698,0.682108953,0.745625271,0.756223062
1640,A32207GKRIJYDI,0.285619636,0.50261324,0.818347973,0.832563469,0.577386558
1641,A3D9KO6R1JB845,0.285619636,0.50261324,0.600365541,0.242405337,0.577386558
1642,A170UXQQ56AHO4,0.285619636,0.50261324,0.600365541,0.600728273,0.756223062
1643,A2GQNVEU4E7PVV,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
1644,A1QJMZMG96IP1Q,0.228495709,0.402090592,0.627613345,0.19392427,0.540806311
1645,A20PCXD250TB0X,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
1646,A30H2335OM7RD6,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
1647,A3IPO6P4LHZ0NS,0.326422442,0.574415132,0.763852365,0.277034671,0.899834228
1648,A129S2CIJPLEYF,0.228495709,0.402090592,0.763852365,0.77460467,0.848544526
1649,A1RNKZK9Q8R8GP,0.228495709,0.402090592,0.19654973,0.19392427,0.540806311
1650,ANBQIWHO9JRFS,0.357024546,0.628266551,0.569225193,0.650407243,0.650712817
1651,AS02LU5CR8VJP,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
1652,A24UIFP22NK7X9,0.380826182,0.670150987,0.559493835,0.629707672,0.694675419
1653,A2XHS0ICWS3W8F,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
1654,A272DQW5203TBN,0.357024546,0.628266551,0.802777799,0.733205528,0.683643327
1655,A3RUGT8YEN4R0C,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
1656,A2TBUP4MAO00FU,0.439414825,0.773251139,0.809265372,0.726305671,0.806247291
1657,A26BH1PFS1PKVS,0.380826182,0.670150987,0.327582883,0.323207116,0.617740865
1658,A1AIQJYEPA44F0,0.357024546,0.628266551,0.724926931,0.733205528,0.683643327
1659,A2QKH90SCSV6B9,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1660,A3M1PB13ZBJ3E3,0.399867491,0.703658537,0.612475676,0.339367472,0.934027363
1661,A2VA5Q039EGYBZ,0.326422442,0.574415132,0.945504392,0.678006672,0.638104712
1662,A1OFTP2XE6JHLM,0.50269056,0.884599303,0.650319848,0.605558173,0.951123931
1663,AIO247KHD2O40,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
1664,ARQFTZQ8Q6HU1,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
1665,A191ZD1RVWT476,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
1666,A3SWWXWV1WDZ68,0.456991418,0.804181185,0.686001496,0.733205528,0.870525827
1667,AWSHHV1UZ1TXB,0.228495709,0.402090592,0.19654973,0.77460467,0.848544526
1668,A2TWLP80OY28S6,0.357024546,0.628266551,0.307108953,0.567608959,0.738638021
1669,AGEIT17HENDIS,0.642699394,0.773251139,0.582200338,0.726305671,0.848544526
1670,A14625D7IM4OD4,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
1671,A1B1B68XXFLUGC,0.357024546,0.628266551,0.783945524,0.303006672,0.683643327
1672,A33UHE1ALE2M28,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1673,A13JEA59HIJXZK,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
1674,A1I81K5JJ8US21,0.228495709,0.402090592,0.900091385,0.77460467,0.848544526
1675,A1CON0BDA6QLTB,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
1676,A1X0PJ4SNXHLJI,0.228495709,0.402090592,0.19654973,0.919501668,0.492381143
1677,A2NUVNH07FQXZZ,0.357024546,0.628266551,0.958479537,0.567608959,0.683643327
1678,A6HLE8BQYU0O9,0.399867491,0.703658537,0.612475676,0.678006672,0.865641093
1679,A3ISIE9TD3IMC4,0.785619636,0.402090592,0.900091385,0.629707672,0.492381143
1680,A3GC143OUB4Q4D,0.142809818,0.25130662,0.673026351,0.678006672,0.364873021
1681,A2TPTKZKWDDBFW,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1682,ANUWV4UL22BGS,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1683,A2IZTYGQSYXHQH,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1684,A139ZF7CJVVTJU,0.470432342,0.827833572,0.525434079,0.629707672,0.656208142
1685,AW3FTPCBPVQNB,0.357024546,0.628266551,0.569225193,0.733205528,0.738638021
1686,AE51IBCJ1LQQD,0.285619636,0.50261324,0.818347973,0.242405337,0.577386558
1687,A3UHKYTVD9D0IE,0.415446744,0.731073804,0.872843581,0.832563469,0.770580683
1688,A194GQYVY9HXUP,0.50269056,0.884599303,0.536787331,0.508960174,0.669030567
1689,AHEUFLDDIS8T7,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
1690,A9UXXVN7EDSE5,0.399867491,0.703658537,0.551925,0.54920934,0.934027363
1691,A15105Y7IL1FO9,0.456991418,0.804181185,0.608150627,0.567608959,0.782600623
1692,A35X2PW5PG3IBK,0.415446744,0.731073804,0.709356757,0.716645871,0.94086599
1693,AJ8CBMFSPRKQU,0.456991418,0.804181185,0.763852365,0.77460467,0.832402803
1694,A192KEPM0HW6AC,0.714159515,0.773251139,0.673026351,0.77460467,0.899834228
1695,A14IKQ8B5ABRYQ,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
1696,A3RMWQY8DW5ISB,0.326422442,0.574415132,0.280785328,0.277034671,0.899834228
1697,A1ZF2MSBDUM5SF,0.357024546,0.628266551,0.307108953,0.650407243,0.683643327
1698,A2DVAT6T0JYEQZ,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
1699,APLTKSQMN73VD,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
1700,A5F1A9MI4BLFA,0.714159515,0.574415132,0.673026351,0.581408673,0.694675419
1701,AMLNKKE117N9W,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
1702,A2JBDC1OR1KZGP,0.439414825,0.773251139,0.536787331,0.629707672,0.899834228
